modelo,ano,preco,mileage
i3,2019,77201,44189
i3,2018,75226,60055
i3,2018,61548,10697
i3,2016,75128,111840
i3,2023,57804,71794
i3,2013,34690,114499
i3,2021,65859,29107
i3,2011,31375,17662
i3,2012,64522,84295
i3,2011,38466,9873
i3,2013,63043,51127
i3,2013,40835,58075
i3,2018,60464,105531
i3,2022,62142,47637
i3,2023,37429,65539
i3,2021,49869,91337
i3,2020,67624,15514
i3,2012,38975,73685
i3,2013,72244,98251
i3,2016,53879,59664
i3,2012,69403,91175
i3,2011,36035,76682
i3,2020,62855,79596
i3,2013,45494,110993
i3,2011,36857,130039
i3,2012,45407,122733
i3,2012,45738,46332
i3,2022,59691,32021
i3,2022,56660,87481
i3,2015,61473,135604
i3,2013,45320,44364
i3,2016,42523,67646
i3,2022,61441,81174
i3,2023,66569,114093
i3,2019,47881,89947
i3,2016,32924,140169
i3,2023,69875,36649
i3,2022,55820,139603
i3,2021,62170,90175
i3,2013,56136,106361
i3,2018,64937,41531
i3,2019,52588,124530
i3,2016,41862,139588
i3,2011,36349,87063
i3,2011,77288,127124
i3,2014,35842,98709
i3,2014,62018,5192
i3,2023,33689,54321
i3,2011,33682,44236
i3,2023,51868,23660
i3,2010,43203,44757
i3,2020,60316,95891
i3,2010,66296,86509
i3,2020,34015,114423
i3,2016,46114,125781
i3,2022,61715,27067
i3,2018,55606,73950
i3,2018,58828,33534
i3,2023,51043,48967
i3,2021,43128,42924
i3,2021,60533,148348
i3,2020,48688,110576
i3,2014,56593,126682
i3,2014,68676,54605
i3,2015,67592,75567
i3,2023,61693,130957
i3,2016,77193,140271
i3,2014,41770,78657
i3,2018,40132,119337
i3,2012,48909,28677
i3,2019,34829,106039
i3,2019,34940,133083
i3,2019,63860,89972
i3,2019,42137,92433
i3,2013,39027,85414
i3,2019,75457,80815
i3,2011,51650,94728
i3,2016,59556,124538
i3,2019,66302,91368
i3,2012,44453,116136
i3,2019,37050,135060
i3,2016,44548,22310
i3,2020,50298,117126
i3,2021,58041,25596
i3,2015,60922,48449
i3,2021,61112,19716
i3,2010,75539,77769
i3,2021,69806,101911
i3,2022,43240,87413
i3,2017,33736,13584
i3,2010,37357,52466
i3,2022,54001,44336
i3,2012,31972,80882
i3,2013,52418,12164
i3,2018,66507,108859
i3,2011,72462,74998
i3,2019,36607,132511
i3,2022,71817,95290
i3,2012,31444,134220
i3,2014,45115,14923
i3,2013,59499,13538
i3,2011,37414,89697
i3,2021,37697,63208
i3,2021,67420,103825
i3,2014,78179,72076
i3,2016,59760,90483
i3,2020,72298,148622
i3,2010,61578,74123
i3,2015,70830,64152
i3,2011,33321,15247
i3,2023,55834,36467
i3,2018,35436,125782
i3,2019,76386,41850
i3,2022,70643,27604
i3,2018,69839,98308
i3,2021,57460,58189
i3,2011,60548,67250
i3,2012,57227,80367
i3,2013,74578,6092
i3,2020,37767,59343
i3,2022,33632,55102
i3,2015,37133,52836
i3,2022,30588,58414
i3,2021,51142,26348
i3,2016,70784,129592
i3,2014,78272,139591
i3,2011,78732,36524
i3,2022,70807,7093
i3,2014,48327,80099
i3,2018,57425,92190
i3,2014,42158,83281
i3,2012,53383,80176
i3,2014,39028,14510
i3,2023,41743,28043
i3,2020,52521,131407
i3,2017,64148,95016
i3,2014,61134,146061
i3,2019,43339,47803
i3,2019,36881,18069
i3,2023,64061,149837
i3,2014,59949,56532
i3,2015,35348,74004
i3,2012,32234,59204
i3,2020,67596,63027
i3,2022,30464,21024
i3,2013,62698,9517
i3,2014,67828,142339
i3,2023,43150,87369
i3,2013,32375,74257
i3,2010,65109,102786
i3,2018,76720,12232
i3,2011,54485,128063
i3,2021,63849,28489
i3,2011,68594,87286
i3,2011,55097,70940
i3,2010,44840,33782
i3,2014,74698,49567
i3,2010,47479,55926
i3,2020,30460,67346
i3,2012,47678,44741
i3,2019,69392,63688
i3,2023,55097,17698
i3,2013,41956,41426
i3,2012,79929,125426
i3,2013,38527,107555
i3,2011,66393,19453
i3,2017,63487,82871
i3,2021,62084,99616
i3,2020,44234,20548
i3,2010,36466,23545
i3,2018,77919,108479
i3,2017,45657,49235
i3,2010,50168,49738
i3,2011,55403,139135
i3,2015,36105,66931
i3,2015,53486,124906
i3,2013,37332,97586
i3,2010,40580,57797
i3,2021,61233,10685
i3,2020,61935,98629
i3,2013,60335,41343
i3,2017,32533,25182
i3,2023,76456,58145
i3,2014,38432,76067
i3,2022,55395,45039
i3,2021,44946,69933
i3,2011,61248,32285
i3,2020,72977,24414
i3,2020,74627,68728
i3,2016,38501,126280
i3,2014,65948,76620
i3,2015,75840,137753
i3,2015,60117,130250
i3,2022,33234,39086
i3,2011,31750,66737
i3,2022,49252,56491
i3,2013,58675,128455
i3,2018,72493,71187
i3,2017,76470,140203
i3,2014,53507,77151
i3,2011,38001,108324
i3,2017,53971,59783
i3,2021,61639,71766
i3,2017,54131,83136
i3,2017,50067,49088
i3,2018,52898,142182
i3,2015,60540,81014
i3,2013,64341,76893
i3,2012,43915,111703
i3,2011,66324,78494
i3,2021,38514,33135
i3,2011,66931,49973
i3,2012,76531,136598
i3,2012,75531,122929
i3,2022,71703,90575
i3,2019,71526,131649
i3,2013,61024,122242
i3,2020,68703,43520
i3,2023,51946,52975
i3,2022,34457,44285
i3,2023,30593,111733
i3,2021,73590,46869
i3,2010,41965,142157
i3,2013,72355,77002
i3,2017,34577,126158
i3,2014,44283,59404
i3,2012,72734,15848
i3,2023,32757,28133
i3,2011,47575,83257
i3,2023,46838,47190
i3,2021,48781,109995
i3,2016,52494,10776
i3,2015,69016,20831
i3,2010,78389,105627
i3,2023,51023,70794
i3,2017,45990,55748
i3,2019,54734,103940
i3,2016,62600,133262
i3,2011,31232,134026
i3,2019,74249,8287
i3,2020,60157,140075
i3,2018,32138,137229
i3,2020,41789,33729
i3,2013,60806,21626
i3,2010,71832,96052
i3,2012,31757,108914
i3,2017,73561,17691
i3,2021,32125,19043
i3,2021,39582,101784
i3,2011,50429,140126
i3,2017,71267,72330
i3,2013,50260,58345
i3,2012,76751,86702
i3,2010,51963,94429
i3,2013,75442,43383
i3,2010,60148,62247
i3,2010,46886,124817
i3,2014,55510,5057
i3,2019,64817,64567
i3,2012,78755,120393
i3,2021,57638,83262
i3,2023,60839,92226
i3,2020,39893,121253
i3,2022,57962,20065
i3,2010,60386,111843
i3,2012,55517,118587
i3,2018,77224,120763
i3,2019,69287,113722
i3,2020,65577,120982
i3,2014,77199,147634
i3,2012,63534,133264
i3,2018,77461,100751
i3,2021,54054,39606
i3,2012,33418,16013
i3,2018,56525,12585
i3,2014,68718,67119
i3,2016,70356,67413
i3,2015,64652,118779
i3,2015,61573,42831
i3,2017,32053,12871
i3,2019,43688,140049
i3,2013,48451,41970
i3,2016,45282,23777
i3,2020,30869,96842
i3,2013,30752,75669
i3,2019,47838,68606
i3,2022,79791,129404
i3,2019,52682,55353
i3,2022,75404,140359
i3,2013,40087,31670
i3,2013,52061,67823
i3,2022,32144,84195
i3,2010,62281,73604
i3,2016,72218,72711
i3,2013,41227,75286
i3,2012,46393,99967
i3,2017,79010,36770
i3,2022,72189,37240
i3,2014,48806,54459
i3,2013,61786,103948
i3,2018,51942,50909
i3,2019,34079,120779
i3,2012,35310,148132
i3,2016,60790,132005
i3,2015,51260,91111
i3,2013,65807,119058
i3,2018,59515,102771
i3,2012,38692,18860
i3,2011,74554,74781
i3,2013,68235,65506
i3,2011,54586,129235
i3,2020,71984,44653
i3,2015,52747,102386
i3,2013,33802,115526
i3,2021,36796,78849
i3,2014,74159,7471
i3,2014,52231,10751
i3,2015,40954,101139
i3,2017,54158,123187
i3,2016,64600,22453
i3,2014,63944,92649
i3,2013,32429,39916
i3,2020,53903,95298
i3,2015,49691,63563
i3,2020,65453,148466
i3,2015,30862,28589
i3,2018,79904,80673
i3,2022,67271,87038
i3,2013,37150,95082
i3,2022,77034,146470
i3,2022,67173,138737
i3,2018,45452,148080
i3,2016,75341,72952
i3,2015,76182,36320
i3,2022,52605,26634
i3,2022,56081,67397
i3,2017,54809,147229
i3,2021,56616,17333
i3,2015,68569,129879
i3,2016,49483,129792
i3,2018,68277,89606
i3,2018,33719,40818
i3,2013,31494,44201
i3,2020,62963,113900
i3,2021,34317,126701
i3,2019,59308,141793
i3,2011,31193,33126
i3,2014,79112,36505
i3,2011,53904,52290
i3,2013,34155,52245
i3,2015,46247,20788
i3,2015,76261,54711
i3,2023,61156,51454
i3,2021,52498,42466
i3,2017,32382,75242
i3,2021,56982,138640
i3,2010,49823,24496
i3,2010,77342,62401
i3,2016,70526,31036
i3,2023,41955,118926
i3,2019,52739,103617
i3,2010,60159,145110
i3,2017,64920,21129
i3,2012,39093,9448
i3,2011,56151,50323
i3,2017,57845,48531
i3,2022,66105,89610
i3,2016,73576,35026
i3,2020,79187,146016
i3,2020,53545,16164
i3,2021,66049,49270
i3,2010,68257,61939
i3,2021,55178,75399
i3,2019,40862,30373
i3,2023,35846,70970
i3,2018,45908,129519
i3,2020,53634,78475
i3,2018,46168,17948
i3,2010,34228,16980
i3,2015,68133,26621
i3,2010,70363,145893
i3,2013,36981,143109
i3,2011,64905,19533
i3,2023,50642,40448
i3,2012,67858,23490
i3,2020,73825,137681
i3,2014,62215,93295
i3,2013,69270,26297
i3,2017,43744,112939
i3,2019,61410,27818
i3,2023,46085,139369
i3,2015,47427,51496
i3,2022,34674,118181
i3,2021,67928,70670
i3,2014,45481,70746
i3,2020,35634,71368
i3,2020,67560,52769
i3,2010,67782,85707
i3,2022,33179,82723
i3,2010,71247,118175
i3,2022,61311,13197
i3,2015,41010,140017
i3,2011,38187,12084
i3,2018,73688,113716
i3,2018,79671,41524
i3,2013,39471,109563
i3,2017,73886,11289
i3,2020,32639,145286
i3,2014,50348,118727
i3,2010,48382,103279
i3,2011,42604,140126
i3,2013,68641,6439
i3,2017,47104,120996
i3,2017,43712,109251
i3,2021,78991,71819
i3,2016,54947,43488
i3,2023,71625,121477
i3,2020,61104,108695
i3,2015,35385,140676
i3,2022,60404,64297
i3,2013,73907,16653
i3,2017,76111,43413
i3,2010,60186,107030
i3,2013,45561,104671
i3,2010,74449,14278
i3,2018,42669,41931
i3,2022,47546,116935
i3,2010,55278,98804
i3,2021,68308,121825
i3,2023,54563,44951
i3,2013,66221,111794
i3,2013,66748,79063
i3,2019,59902,36039
i3,2018,39738,135428
i3,2016,65084,72388
i3,2013,55552,87416
i3,2014,53814,121421
i3,2020,38291,49607
i3,2019,44174,71273
i3,2020,76655,134125
i3,2012,72102,52999
i3,2023,50361,76952
i3,2019,74237,136346
i3,2010,40744,77457
i3,2015,54606,103365
i3,2010,37044,126982
i3,2017,53254,46426
i3,2017,31091,67122
i3,2018,42080,15445
i3,2010,42661,137785
i3,2010,56034,93397
i3,2020,31526,15481
i3,2018,49660,27018
i3,2020,37571,30346
i3,2018,40597,56558
i3,2017,58568,50137
i3,2018,49671,73952
i3,2017,74010,109869
i3,2022,35768,21177
i3,2017,43947,141759
i3,2012,78422,32441
i3,2018,61378,110494
i3,2017,75942,37357
i3,2015,36883,107774
i3,2018,62036,49379
i3,2012,53972,20791
i3,2015,76683,28807
i3,2019,75815,47793
i3,2020,43533,94897
i3,2012,60667,149685
i3,2020,45020,52219
i3,2012,77085,125053
i3,2014,68123,76097
i3,2013,63755,149929
i3,2019,47480,143311
i3,2013,45457,141031
i3,2020,67305,71430
i3,2022,72861,106449
i3,2021,53378,102004
i3,2020,75889,94748
i3,2011,67783,145976
i3,2022,36541,25730
i3,2023,56604,92509
i3,2012,60229,122896
i3,2018,79816,72958
i3,2017,65414,147295
i3,2020,56014,9333
i3,2011,75129,94842
i3,2012,58191,122296
i3,2021,50623,31515
i3,2013,43346,90498
i3,2023,59762,83652
i3,2010,65806,44812
i3,2020,78299,129152
i3,2020,48905,76267
i3,2015,34890,10169
i3,2013,68082,42334
i3,2021,55350,97904
i3,2010,67492,123175
i3,2014,30495,115068
i3,2013,77350,66656
i3,2015,62177,20674
i3,2018,57240,146498
i3,2022,46044,16469
i3,2016,78562,121044
i3,2013,65271,102635
i3,2014,37993,32107
i3,2022,76186,24296
i3,2023,77472,88141
i3,2020,37397,148998
i3,2019,67069,20478
i3,2015,74325,18999
i3,2019,58224,149610
i3,2015,53084,142128
i3,2015,51512,118752
i3,2013,51431,31197
i3,2010,34604,100834
i3,2011,37914,114997
i3,2013,47988,136571
i3,2014,79579,144808
i3,2017,33770,94351
i3,2014,72790,76043
i3,2011,50308,122323
i3,2014,56117,102296
i3,2016,48866,96956
i3,2017,40259,46235
i3,2014,37974,53423
i3,2014,36786,122813
i3,2023,73449,134426
i3,2013,48271,31811
i3,2012,45231,40046
i3,2023,45838,131623
i3,2010,31322,142262
i3,2016,33341,90069
i3,2017,40256,40722
i3,2019,62857,43754
i3,2017,32927,132593
i3,2017,39936,119534
i3,2013,69223,69969
i3,2023,52651,27623
i3,2013,62655,17565
i3,2020,32893,10407
i3,2010,57389,119610
i3,2017,37843,37729
i3,2019,37024,81748
i3,2014,59092,5547
i3,2013,70825,75351
i3,2013,68393,14348
i3,2018,53655,137175
i3,2017,61352,53596
i3,2011,53034,123137
i3,2010,60026,101233
i3,2014,68431,119236
i3,2016,35380,144535
i3,2020,31801,100357
i3,2021,57879,88210
i3,2020,47926,123244
i3,2012,54868,136205
i3,2019,49731,25984
i3,2012,74785,16165
i3,2017,76800,35882
i3,2019,51232,70297
i3,2015,77812,56349
i3,2010,42913,105525
i3,2021,32949,44208
i3,2021,43532,109468
i3,2021,66674,126885
i3,2020,71757,28108
i3,2010,77514,18765
i3,2011,50698,88413
i3,2023,67404,85617
i3,2015,51039,70304
i3,2021,48780,18357
i3,2018,56740,100556
i3,2019,59094,18088
i3,2021,47239,25606
i3,2020,43822,6060
i3,2021,35192,121804
i3,2010,46162,104878
i3,2020,45914,102483
i3,2011,37160,131667
i3,2014,76052,112884
i3,2013,67161,90237
i3,2013,44679,111646
i3,2010,51342,75809
i3,2019,52660,133208
i3,2017,78089,51183
i3,2022,40519,37056
i3,2015,49218,142125
i3,2010,75751,132203
i3,2017,79946,115899
i3,2014,39229,42635
i3,2010,36903,15932
i3,2015,49470,16817
i3,2011,39227,128930
i3,2010,64833,24726
i3,2012,56705,55166
i3,2012,41028,54490
i3,2013,30838,84648
i3,2014,37432,34501
i3,2017,47630,148424
i3,2018,41727,65123
i3,2019,34785,136285
i3,2023,70611,55277
i3,2010,78285,138573
i3,2014,44031,52882
i3,2023,79170,53383
i3,2016,55701,56960
i3,2023,56577,8978
i3,2012,38596,39187
i3,2022,57026,109427
i3,2019,79704,98192
i3,2016,78175,75967
i3,2020,38985,131818
i3,2018,61573,139582
i3,2023,56085,87326
i3,2016,31735,11177
i3,2020,72228,101921
i3,2016,34175,39381
i3,2021,56448,47812
i3,2017,36388,85500
i3,2022,42737,127641
i3,2019,50528,10155
i3,2015,48694,77131
i3,2021,50048,130358
i3,2020,57441,29456
i3,2019,61391,11399
i3,2019,38243,102830
i3,2020,65047,72882
i3,2016,59279,102066
i3,2013,35362,103215
i3,2021,50916,79073
i3,2018,77955,112145
i3,2021,70280,131996
i3,2012,58807,136202
i3,2021,56938,52743
i3,2015,56132,114711
i3,2012,61097,121546
i3,2013,55277,74948
i3,2010,77447,16893
i3,2015,35192,30068
i3,2016,78317,20926
i3,2019,72821,83303
i3,2023,31277,72254
i3,2019,40034,98497
i3,2010,57220,6566
i3,2011,47951,33316
i3,2020,79237,95961
i3,2015,59068,31231
i3,2017,67914,71138
i3,2010,53656,83013
i3,2015,75068,101378
i3,2011,39004,47422
i3,2016,79426,78854
i3,2016,39158,76671
i3,2014,57856,63267
i3,2023,64333,25617
i3,2013,56684,96803
i3,2022,55220,55577
i3,2011,61903,118539
i3,2015,58545,27927
i3,2017,49347,148477
i3,2018,51682,76167
i3,2010,59965,131976
i3,2015,75953,55041
i3,2013,67953,12143
i3,2013,36974,72472
i3,2016,61512,68302
i3,2023,79347,32353
i3,2019,31313,147867
i3,2020,42840,45370
i3,2014,53206,62621
i3,2023,31159,94154
i3,2017,40973,33047
i3,2016,37244,142391
i3,2018,52410,61451
i3,2019,53455,24527
i3,2014,77575,132398
i3,2012,73943,137064
i3,2019,63853,112649
i3,2018,36818,20772
i3,2015,48211,45625
i3,2023,70621,139647
i3,2011,73263,111830
i3,2021,35502,92001
i3,2016,62863,98830
i3,2020,55073,43023
i3,2018,46003,66104
i3,2015,51603,132316
i3,2010,50568,71832
i3,2016,72648,14090
i3,2023,55411,118611
i3,2020,62475,129664
i3,2017,55129,117132
i3,2010,76271,59007
i3,2021,31130,28340
i3,2014,73828,128128
i3,2010,57383,134618
i3,2010,45492,29929
i3,2022,54794,127655
i3,2017,50934,10798
i3,2015,53775,45823
i3,2011,30818,36045
i3,2010,44318,142047
i3,2021,38218,136613
i3,2021,44125,116391
i3,2015,45595,115406
i3,2012,74422,113400
i3,2023,50621,47665
i3,2022,35842,107022
i3,2016,61070,41485
i3,2013,64206,124387
i3,2019,68411,36568
i3,2015,61164,58193
i3,2015,58134,123707
i3,2017,34872,111627
i3,2015,67798,99076
i3,2017,63732,33076
i3,2020,38080,47184
i3,2021,61308,9823
i3,2023,74534,14559
i3,2020,65470,27394
i3,2023,58024,66246
i3,2017,38538,113960
i3,2014,59584,128523
i3,2017,64050,18509
i3,2019,43580,29634
i3,2023,72335,112814
i3,2021,75145,144799
i3,2021,67533,97999
i3,2013,34786,61003
i3,2021,58821,122052
i3,2018,47737,61353
i3,2020,69683,41431
i3,2018,40848,9612
i3,2014,47808,143628
i3,2021,72994,84750
i3,2012,33670,7364
i3,2016,46719,146725
i3,2017,70171,137816
i3,2016,74157,114615
i3,2011,30914,102593
i3,2017,34039,30763
i3,2020,52434,78194
i3,2022,32943,82076
i3,2021,73590,71063
i3,2014,51321,25788
i3,2012,73511,88479
i3,2010,37138,48428
i3,2011,62735,109699
i3,2016,43059,74855
i3,2021,38304,98733
i3,2017,36703,64145
i3,2018,79173,114269
i3,2011,48573,21916
i3,2022,38539,9383
i3,2013,32494,87690
i3,2022,76222,63557
i3,2010,67493,127351
i3,2014,63731,48922
i3,2019,69168,109502
i3,2022,71069,27356
i3,2014,67324,11979
i3,2011,47334,99841
i3,2010,32503,39329
i3,2017,78965,39131
i3,2010,30152,124256
i3,2019,54112,71723
i3,2017,69713,87260
i3,2018,66879,109116
i3,2019,70293,21486
i3,2023,60398,137518
i3,2016,73150,32702
i3,2015,36784,99899
i3,2023,39450,53854
i3,2018,59293,100827
i3,2020,68778,137312
i3,2011,42823,111682
i3,2012,67837,60432
i3,2011,60709,85853
i3,2011,79123,85883
i3,2020,48215,47110
i3,2021,51354,10208
i3,2012,42861,15651
i3,2018,56877,91550
i3,2023,32421,107877
i3,2011,31917,56739
i3,2012,78894,51869
i3,2020,67152,9009
i3,2015,59190,32322
i3,2015,61650,138378
i3,2016,42905,80733
i3,2012,52859,16606
i3,2017,69903,142283
i3,2012,34301,52361
i3,2014,48050,58010
i3,2014,62090,28238
i3,2011,74332,32077
i3,2012,52536,7724
i3,2014,60581,126310
i3,2017,57959,134328
i3,2012,54023,106123
i3,2023,68729,98581
i3,2015,73352,110241
i3,2021,35325,19555
i3,2020,37800,17162
i3,2022,34571,15742
i3,2019,76059,82711
i3,2017,60197,149177
i3,2013,37075,18561
i3,2020,36684,46531
i3,2017,56792,71961
i3,2023,66209,43605
i3,2015,72511,70271
i3,2011,50458,92671
i3,2012,79425,82961
i3,2022,35082,75024
i3,2011,59973,149435
i3,2014,67722,22736
i3,2013,70842,11461
i3,2018,73188,46993
i3,2019,70618,133052
i3,2011,42514,24531
i3,2019,57972,98085
i3,2022,35035,133667
i3,2017,70573,94971
i3,2012,63800,105605
i3,2014,51483,100143
i3,2014,61969,126580
i3,2010,30823,89722
i3,2023,36842,96509
i3,2013,75216,78772
i3,2019,52453,17097
i3,2020,65507,72395
i3,2017,45344,36999
i3,2010,52851,90534
i3,2011,33344,35676
i3,2019,59756,23937
i3,2022,63559,103334
i3,2017,51451,77622
i3,2010,30354,70586
i3,2010,69494,96877
i3,2012,33589,16475
i3,2022,57749,80754
i3,2018,30019,127493
i3,2020,66426,45637
i3,2019,75137,21829
i3,2011,67058,109780
i3,2010,47219,139773
i3,2017,60690,130100
i3,2016,66442,49636
i3,2022,64534,26201
i3,2022,53234,12017
i3,2011,68868,68587
i3,2023,32054,108389
i3,2021,66997,70305
i3,2016,66679,62619
i3,2014,56630,9190
i3,2019,51424,35909
i3,2020,39186,98258
i3,2019,71628,15281
i3,2015,65073,94524
i3,2013,78543,110595
i3,2019,70228,148481
i3,2010,54465,33749
i3,2021,78796,131292
i3,2020,34843,98392
i3,2013,46407,144086
i3,2017,45272,113638
i3,2023,42412,50547
i3,2015,47182,108891
i3,2023,35155,92015
i3,2021,59152,74859
i3,2013,33439,79128
i3,2022,75144,18649
i3,2016,43544,6563
i3,2023,61624,100747
i3,2023,51227,91307
i3,2021,76133,79911
i3,2014,78736,50734
i3,2017,78088,145900
i3,2017,46690,122932
i3,2021,69109,116232
i3,2017,71427,137245
i3,2011,67698,133518
i3,2013,47530,39385
i3,2018,37183,73498
i3,2021,79397,108156
i3,2014,43048,81323
i3,2014,64325,63439
i3,2015,60150,62743
i3,2016,36126,84508
i3,2014,33259,75407
i3,2010,61527,8834
i3,2017,31232,136258
i3,2010,53288,122642
i3,2010,64967,141399
i3,2020,38452,48836
i3,2023,49095,132473
i3,2018,56615,48142
i3,2018,58528,60696
i3,2022,41091,79936
i3,2011,53807,119205
i3,2018,49305,47517
i3,2015,37924,113187
i3,2010,63271,139229
i3,2019,43974,92768
i3,2019,42184,14897
i3,2014,51272,60074
i3,2012,48940,121128
i3,2020,60609,99620
i3,2018,66573,33493
i3,2016,72200,95449
i3,2010,48153,75931
i3,2023,73959,37997
i3,2017,36146,133079
i3,2017,66861,91232
i3,2015,59786,86532
i3,2020,38161,114739
i3,2015,53518,147375
i3,2010,74484,13760
i3,2017,57171,57844
i3,2021,39241,141673
i3,2018,64046,64607
i3,2012,51034,65422
i3,2013,55715,95302
i3,2022,55069,10559
i3,2017,68063,92819
i3,2017,71589,91917
i3,2011,57962,103940
i3,2010,56078,42241
i3,2011,33054,46522
i3,2022,56323,145351
i3,2012,68489,88962
i3,2019,52225,10451
i3,2015,62847,131774
i3,2012,39271,108795
i3,2012,71503,148815
i3,2011,36648,89455
i3,2011,73824,22186
i3,2019,78920,42183
i3,2010,60346,5906
i3,2022,53686,115144
i3,2018,32517,91120
i3,2010,66365,125184
i3,2018,78627,147755
i3,2020,47237,102066
i3,2011,65148,44795
i3,2020,57621,89383
i3,2020,72138,143946
i3,2011,57529,39940
i3,2014,53271,58337
i3,2012,57283,52413
i3,2015,56005,21913
i3,2022,41785,99161
i3,2015,43222,81039
i3,2010,77308,112862
i3,2021,72384,140834
i3,2011,35169,103203
i3,2010,69570,77892
i3,2021,56170,79289
i3,2014,55769,97968
i3,2017,44214,45503
i3,2014,34883,142686
i3,2013,53054,82337
i3,2013,79591,48836
i3,2018,36657,39762
i3,2012,47203,33587
i3,2011,57376,35828
i3,2016,34826,114269
i3,2010,44915,114349
i3,2013,77057,102225
i3,2017,66524,99447
i3,2017,71757,113998
i3,2014,43614,121847
i3,2010,58260,91585
i3,2015,35247,79850
i3,2014,46985,78110
i3,2022,62074,48577
i3,2011,40242,21137
i3,2014,45224,50810
i3,2010,32313,90515
i3,2021,51952,53590
i3,2022,42720,62161
i3,2017,35446,17042
i3,2015,60171,103970
i3,2022,47440,44162
i3,2020,58545,7472
i3,2010,61474,40761
i3,2019,59035,143184
i3,2011,72573,43537
i3,2013,60366,78713
i3,2014,38938,115342
i3,2016,54897,24887
i3,2013,57333,142493
i3,2018,47958,28252
i3,2021,33631,73461
i3,2023,57390,137072
i3,2010,65552,63267
i3,2015,79141,139189
i3,2011,79321,129995
i3,2011,73432,26918
i3,2010,59100,47988
i3,2010,66069,94626
i3,2019,69322,111477
i3,2014,57571,118017
i3,2020,48431,60315
i3,2014,68036,135693
i3,2014,52754,18664
i3,2017,67319,111078
i3,2020,69067,55912
i3,2023,69390,47172
i3,2016,49783,131268
i3,2022,54206,23608
i3,2019,46789,73020
i3,2021,66039,77027
i3,2012,66704,54636
i3,2010,48746,30978
i3,2015,53397,129481
i3,2019,70794,103737
i3,2011,69414,9646
i3,2016,61716,142447
i3,2013,69823,19499
i3,2013,63427,133257
i3,2015,54078,22556
i3,2021,46979,68385
i3,2021,46319,115311
i3,2011,67502,140897
i3,2017,33357,76242
i3,2011,41419,52537
i3,2021,32348,35855
i3,2017,75465,77713
i3,2010,56340,26683
i3,2023,45864,19869
i3,2017,47795,75497
i3,2022,32597,127733
i3,2020,43425,49290
i3,2017,67973,8293
i3,2017,41400,126194
i3,2023,69257,145648
i3,2014,51123,65862
i3,2023,66792,117968
i3,2018,74865,131806
i3,2023,73118,80525
i3,2010,56112,21174
i3,2013,34233,60042
i3,2013,50526,127038
i3,2011,68517,49372
i3,2018,46554,105515
i3,2010,32352,23448
i3,2016,56167,41943
i3,2016,60999,87190
i3,2011,75465,114741
i3,2020,71542,145176
i3,2020,41071,135243
i3,2019,66448,12373
i3,2012,57842,69829
i3,2020,59255,60518
i3,2018,52887,46096
i3,2012,36459,55423
i3,2023,64616,36177
i3,2014,60645,51257
i3,2010,48887,47340
i3,2019,72944,70011
i3,2016,62983,122071
i3,2014,54311,101276
i3,2013,33169,17693
i3,2020,68854,101034
i3,2020,53956,137775
i3,2021,40009,103209
i3,2017,49956,70141
i3,2022,55074,92423
i3,2018,74365,21990
i3,2020,74676,119098
i3,2014,42886,41268
i3,2016,36719,47791
i3,2022,67372,20723
i3,2013,49358,26678
i3,2021,53495,120016
i3,2012,70507,84468
i3,2012,42076,138320
i3,2012,54533,93922
i3,2014,56302,55063
i3,2014,63558,50544
i3,2012,58942,125689
i3,2020,48121,98781
i3,2021,76065,59770
i3,2015,79669,74276
i3,2016,51386,101855
i3,2023,52720,122156
i3,2018,43029,86764
i3,2014,32260,5654
i3,2021,54896,57226
i3,2022,78974,61976
i3,2019,77522,99409
i3,2012,74393,24095
i3,2021,52448,62875
i3,2014,67552,84842
i3,2015,33917,22105
i3,2023,56314,144257
i3,2018,42693,60462
i3,2014,40807,36703
i3,2014,52004,20544
i3,2010,31428,122777
i3,2012,59452,115770
i3,2015,79584,81700
i3,2010,52479,89960
i3,2018,44483,26402
i3,2013,66148,72323
i3,2012,50410,78030
i3,2014,43171,54446
i3,2013,49475,86061
i3,2019,71944,133382
i3,2020,49281,50797
i3,2012,31160,93999
i3,2015,75069,81800
i3,2017,32080,78175
i3,2013,70705,90919
i3,2023,47064,125865
i3,2013,66762,50415
i3,2023,56395,119921
i3,2019,47266,38264
i3,2018,30480,51765
i3,2018,36878,107284
i3,2014,76152,90649
i3,2020,45521,126721
i3,2023,41467,126545
i3,2012,40323,88091
i3,2023,55385,90791
i3,2019,72708,11341
i3,2019,48026,144970
i3,2013,71478,91852
i3,2022,48050,137775
i3,2015,75199,25880
i3,2015,58247,92303
i3,2019,61357,33018
i3,2012,41932,15184
i3,2022,37208,62603
i3,2020,37919,44255
i3,2014,49412,10357
i3,2020,63365,22739
i3,2011,77823,43207
i3,2010,48544,91117
i3,2011,76476,126490
i3,2015,46366,58863
i3,2018,79475,98223
i3,2018,31779,50238
i3,2022,77888,139327
i3,2010,75385,43903
i3,2011,33983,86847
i3,2014,42478,137071
i3,2019,69070,7214
i3,2020,35360,47976
i3,2019,52548,8088
i3,2021,75037,6634
i3,2021,31345,59179
i3,2016,48064,41405
i3,2016,72714,76880
i3,2018,59622,44497
i3,2019,30958,24021
i3,2019,71887,15579
i3,2012,68051,114972
i3,2017,53784,16758
i3,2011,66789,86421
i3,2023,79581,132853
