modelo,ano,preco,mileage
Z4,2023,78359,130745
X1,2015,72398,67161
5 Series,2017,47885,40916
Z4,2010,32860,80119
i3,2018,18015,51128
i3,2019,72502,53340
3 Series,2020,20989,101374
3 Series,2011,34504,11905
X1,2022,19759,118979
5 Series,2022,44301,21797
Z4,2020,76663,79625
5 Series,2010,25513,118251
Z4,2015,20507,132048
X1,2023,33896,39875
X1,2016,50224,19192
X1,2019,45665,131236
3 Series,2010,45149,30699
X1,2022,74801,120385
5 Series,2016,34603,9629
3 Series,2022,47623,144077
5 Series,2011,65463,38732
X1,2012,21815,142516
3 Series,2019,54545,105338
3 Series,2012,24231,93380
Z4,2018,19375,58522
3 Series,2011,63844,143481
Z4,2018,55220,77469
Z4,2023,55425,27275
3 Series,2023,32090,94442
i3,2016,75643,11483
Z4,2016,30509,40430
X1,2019,22966,15072
i3,2017,43176,106677
X1,2015,37339,71329
X1,2011,60845,11224
Z4,2018,53047,48747
X1,2010,28086,19485
i3,2019,63101,34651
5 Series,2013,60820,33365
Z4,2015,75381,13208
5 Series,2018,20775,31464
3 Series,2022,78704,48928
5 Series,2010,40992,54959
i3,2015,41177,87696
3 Series,2022,56358,62227
Z4,2012,74681,6736
X1,2015,51434,34484
X1,2021,65430,119400
i3,2021,65219,32146
3 Series,2014,62504,112540
Z4,2023,23622,94305
i3,2019,15400,81479
Z4,2016,67007,132920
Z4,2012,23855,135973
5 Series,2010,71013,123902
3 Series,2011,55990,47784
3 Series,2013,79760,137349
3 Series,2017,45902,108712
i3,2011,21176,51092
X1,2011,69383,114247
3 Series,2011,17629,115111
5 Series,2012,51769,24639
X1,2015,42663,116335
5 Series,2016,44594,131686
i3,2020,70233,96144
3 Series,2014,53409,96894
3 Series,2018,62869,97686
5 Series,2022,42309,71323
X1,2018,24501,122358
Z4,2021,19625,66035
5 Series,2023,17623,112819
3 Series,2018,68489,142908
i3,2012,66525,92551
i3,2013,47501,86475
Z4,2016,44293,15209
3 Series,2014,55869,36000
X1,2023,78280,33137
i3,2023,66799,15558
X1,2017,52152,138264
X1,2020,75512,143127
i3,2023,49084,12333
X1,2015,45092,145519
3 Series,2016,25212,98925
X1,2012,49577,34677
X1,2017,65700,127453
X1,2012,30690,20469
X1,2019,26488,108499
Z4,2023,41735,5359
X1,2012,62009,9709
5 Series,2023,73608,119187
3 Series,2016,37580,91600
5 Series,2022,74803,28359
X1,2016,69549,149184
X1,2023,48201,84675
Z4,2018,31766,86029
Z4,2011,74090,61085
i3,2020,20107,77561
i3,2020,76107,39333
i3,2010,39118,91175
3 Series,2022,22713,69019
Z4,2012,17878,20745
3 Series,2017,24739,91889
Z4,2015,76300,72007
X1,2018,31587,64022
5 Series,2018,26791,49838
Z4,2014,26368,36689
X1,2012,75436,94501
3 Series,2011,42950,104756
Z4,2014,33936,30906
i3,2023,39967,87340
X1,2010,18251,99963
5 Series,2021,50110,96353
i3,2019,71531,114930
Z4,2021,29375,51556
Z4,2016,78816,145038
5 Series,2013,29963,50374
i3,2020,37536,146040
i3,2012,15148,122514
Z4,2017,79175,5997
Z4,2013,61257,43310
i3,2021,79398,85454
X1,2013,51999,101974
3 Series,2017,44104,32859
Z4,2021,36344,68145
X1,2015,38659,129236
5 Series,2017,68251,7736
Z4,2021,42487,146925
5 Series,2021,64885,131326
5 Series,2018,57849,94669
Z4,2018,19626,76303
i3,2018,49058,16064
X1,2023,77409,56546
3 Series,2017,21163,51036
X1,2010,20064,142188
Z4,2012,38150,30678
3 Series,2014,35061,149717
5 Series,2019,66603,112489
Z4,2018,28008,80297
X1,2015,17867,40709
X1,2020,70968,134446
5 Series,2013,30305,46870
X1,2018,16554,81517
X1,2022,68229,23341
X1,2017,22456,117674
3 Series,2011,32391,135954
Z4,2010,34846,21004
Z4,2010,77489,116171
i3,2017,52752,88725
3 Series,2022,21424,59141
Z4,2016,70730,54641
Z4,2013,31796,85049
5 Series,2023,53765,16433
5 Series,2017,39652,114529
5 Series,2023,40156,52872
X1,2011,53362,137165
5 Series,2019,20679,24788
5 Series,2021,44166,65759
3 Series,2015,75009,65749
Z4,2010,52332,138332
Z4,2010,37614,24563
5 Series,2014,15628,78415
X1,2014,67266,25134
X1,2011,18055,146550
5 Series,2016,19406,99133
X1,2023,62139,111987
X1,2023,21259,99886
X1,2010,63235,60038
i3,2014,50961,144475
i3,2020,37275,149565
X1,2021,25925,41562
i3,2023,61125,135597
3 Series,2016,31115,100551
5 Series,2023,60102,5304
Z4,2011,60870,57350
3 Series,2015,60881,100364
3 Series,2019,76014,137537
3 Series,2011,31478,98244
X1,2013,21988,132974
3 Series,2019,31128,75107
3 Series,2013,72105,31907
Z4,2013,49163,134969
5 Series,2014,42844,135305
i3,2023,57558,145860
Z4,2022,29232,35813
3 Series,2021,69885,12643
Z4,2017,19908,106392
5 Series,2023,42664,19567
5 Series,2011,60737,86877
i3,2015,19481,57845
3 Series,2015,41506,58200
5 Series,2010,40643,73371
Z4,2016,57127,92741
X1,2019,57490,129899
X1,2019,59789,77464
5 Series,2021,44258,18135
X1,2017,58910,125467
3 Series,2011,16332,123676
i3,2019,60194,101877
X1,2014,57874,22853
X1,2011,26695,55661
X1,2023,17085,89979
X1,2014,39260,49725
Z4,2011,27697,81022
5 Series,2018,71826,8658
i3,2015,22249,95135
Z4,2021,65664,134206
i3,2018,79659,67527
X1,2017,48968,6248
Z4,2023,34260,41715
X1,2010,15385,107464
X1,2019,46990,82510
5 Series,2022,24326,139500
5 Series,2014,50247,29031
3 Series,2010,66111,43826
Z4,2010,76115,12174
X1,2018,41077,52624
Z4,2010,50421,87791
3 Series,2012,77180,92191
X1,2015,73443,25818
3 Series,2016,46591,49461
5 Series,2016,37870,130669
3 Series,2013,73172,51473
i3,2014,49405,115740
i3,2017,51661,109681
Z4,2013,39588,149881
Z4,2017,47293,26438
X1,2012,24738,137260
X1,2010,48140,129071
X1,2015,39945,148652
i3,2023,64455,49136
X1,2014,28511,128386
X1,2022,64054,87881
Z4,2020,32831,87979
i3,2011,36578,119765
3 Series,2011,59415,15752
5 Series,2013,23644,112035
5 Series,2016,79679,15094
3 Series,2010,30391,67397
Z4,2018,41016,25161
3 Series,2010,30785,97935
3 Series,2012,21756,54689
Z4,2011,37565,147551
X1,2021,78887,77193
3 Series,2021,55445,141575
Z4,2010,31525,16930
5 Series,2011,78120,135592
3 Series,2019,70173,62594
X1,2019,24479,87646
Z4,2016,69066,100622
X1,2022,71459,100556
5 Series,2011,15829,142420
5 Series,2017,60520,121923
5 Series,2022,44902,58582
i3,2022,78000,75137
Z4,2019,29086,15024
i3,2012,65196,131314
Z4,2021,66224,11038
i3,2020,30823,67625
X1,2015,67993,63809
Z4,2013,46418,51532
5 Series,2010,59427,138070
5 Series,2016,58878,141145
Z4,2019,15412,39497
5 Series,2023,47183,30891
3 Series,2012,27594,147970
5 Series,2015,62178,14552
X1,2017,28634,142610
X1,2014,34018,123099
X1,2019,48194,39576
3 Series,2016,51794,47932
i3,2020,22730,96335
i3,2022,21298,127616
5 Series,2018,37682,11889
Z4,2016,33459,46616
3 Series,2012,66225,90017
5 Series,2022,57658,98926
5 Series,2019,63881,36710
i3,2019,72337,28536
i3,2012,51173,57098
i3,2023,65924,138198
5 Series,2016,21281,58559
X1,2014,34912,46928
i3,2021,33667,125876
Z4,2020,53399,128299
i3,2014,50549,18536
3 Series,2020,62375,48408
Z4,2013,43132,78190
3 Series,2020,38571,36783
5 Series,2013,72760,38927
5 Series,2012,47356,45414
3 Series,2013,15893,19961
i3,2017,48785,38093
5 Series,2019,42129,71240
5 Series,2010,73872,113591
X1,2013,76775,39216
X1,2023,59567,12691
X1,2022,28361,48722
3 Series,2022,65502,50527
3 Series,2010,64830,147678
Z4,2013,36165,142297
X1,2013,54801,75931
X1,2015,39751,76081
i3,2016,40430,24438
3 Series,2019,68222,71540
5 Series,2017,18297,136055
X1,2013,75409,79872
3 Series,2021,73600,71440
5 Series,2012,17381,25449
i3,2021,49446,48242
i3,2019,48370,91323
5 Series,2023,19285,31715
3 Series,2023,43202,90296
Z4,2019,35638,57798
3 Series,2022,25368,74773
3 Series,2012,23066,38089
i3,2018,61988,83838
Z4,2023,53322,76522
5 Series,2022,72344,11757
i3,2015,50632,144697
5 Series,2018,73899,117615
5 Series,2023,44593,77393
X1,2015,28198,45650
Z4,2014,19248,67855
Z4,2014,35176,142410
Z4,2021,27469,13029
X1,2022,20907,35651
3 Series,2014,63303,143595
X1,2010,31308,52701
3 Series,2015,53321,138696
Z4,2012,27040,21229
Z4,2023,56006,126318
Z4,2019,69009,55284
Z4,2016,45315,87213
5 Series,2011,63005,46267
X1,2010,60693,27832
X1,2011,41390,80703
3 Series,2012,53308,7200
X1,2015,19976,55423
Z4,2015,66853,144012
i3,2010,44834,43196
i3,2014,28224,137160
i3,2016,19020,97545
Z4,2015,41363,115624
Z4,2011,25838,57161
i3,2016,34047,8094
Z4,2017,69575,149223
Z4,2021,78212,24073
X1,2018,74716,37116
Z4,2016,16258,92462
3 Series,2022,35539,25216
X1,2015,57317,114926
X1,2014,77630,112438
3 Series,2017,45621,33613
3 Series,2011,59874,82538
3 Series,2017,31889,113233
5 Series,2018,18064,15283
X1,2020,30011,92861
X1,2010,38812,14694
3 Series,2020,22458,116320
5 Series,2010,48635,7785
5 Series,2020,33309,113286
i3,2017,53945,101150
i3,2022,29516,69128
5 Series,2010,45491,86097
i3,2014,70268,11728
Z4,2022,39626,109408
3 Series,2014,78389,129054
X1,2020,52749,15925
i3,2022,23442,117016
X1,2021,38357,64207
5 Series,2023,50176,47408
3 Series,2010,68404,83984
5 Series,2012,59427,142295
i3,2015,30107,16291
i3,2015,17026,63179
Z4,2018,41357,88387
X1,2013,28466,101240
Z4,2013,47971,93672
Z4,2022,17356,138134
X1,2018,39278,105555
X1,2015,36359,42810
5 Series,2016,31709,104067
i3,2015,70773,95165
Z4,2012,68963,82900
X1,2015,78929,72410
X1,2016,26513,54331
Z4,2018,16721,101689
X1,2021,15594,50273
5 Series,2018,54962,82609
3 Series,2022,46324,77686
Z4,2010,29240,100371
X1,2020,77982,41052
i3,2020,58074,32983
Z4,2017,61531,73051
5 Series,2023,67099,102892
3 Series,2019,64310,36710
3 Series,2014,76388,60907
5 Series,2022,22338,19221
Z4,2011,38329,70020
5 Series,2015,49098,90799
i3,2019,34373,58563
X1,2019,44965,88640
5 Series,2010,50961,147616
5 Series,2022,55950,63053
X1,2013,51941,97083
X1,2010,71583,124688
3 Series,2011,44037,108085
i3,2015,60054,105369
X1,2015,78740,81485
3 Series,2019,43449,120769
Z4,2011,39736,99724
X1,2017,27121,40281
X1,2012,23750,88618
i3,2021,31129,124156
i3,2023,62023,18873
i3,2013,57014,52050
5 Series,2016,56368,117466
i3,2017,61181,25737
i3,2017,43347,59708
Z4,2010,30862,71892
3 Series,2021,44974,81557
X1,2017,24649,31558
Z4,2014,19868,38015
5 Series,2018,68777,92308
5 Series,2017,28033,126900
Z4,2011,43578,112762
5 Series,2015,72579,114243
X1,2011,79292,66595
5 Series,2023,72272,134032
i3,2011,36272,60713
Z4,2010,39462,140357
i3,2015,66109,68822
Z4,2019,55004,127289
3 Series,2017,58306,35122
5 Series,2016,21434,84132
5 Series,2017,32799,19412
Z4,2010,30079,13016
Z4,2023,64066,11357
3 Series,2014,24992,6756
X1,2023,56280,14826
i3,2019,71364,33723
5 Series,2022,50840,75493
X1,2011,71156,53074
Z4,2010,72837,143229
5 Series,2022,61050,106836
i3,2014,64785,53774
i3,2020,78598,127062
3 Series,2012,74515,47314
Z4,2011,15179,23265
5 Series,2011,47325,6868
5 Series,2010,32938,93100
X1,2015,60370,115816
X1,2012,57708,56857
i3,2015,71410,101715
X1,2015,45141,121027
i3,2011,50543,56770
Z4,2010,15528,24072
3 Series,2011,22800,131596
Z4,2016,33958,67021
X1,2010,21612,92270
5 Series,2019,41870,59267
Z4,2021,39228,80062
5 Series,2023,18512,39353
i3,2021,65937,119945
5 Series,2023,53418,132319
X1,2020,57545,53198
i3,2012,32751,36854
i3,2014,76350,25990
3 Series,2017,28134,104246
3 Series,2021,75356,65602
X1,2016,44535,19206
Z4,2012,24530,142324
i3,2022,45575,38843
5 Series,2010,51823,105529
5 Series,2018,39707,146823
i3,2022,19779,79865
5 Series,2013,19492,82884
5 Series,2016,67746,143652
Z4,2022,29374,11388
3 Series,2011,48445,77230
X1,2016,19460,12618
i3,2020,43177,96026
Z4,2013,79398,5326
X1,2015,25290,80578
3 Series,2013,34074,31226
i3,2018,73650,131995
X1,2014,31258,72859
Z4,2017,46605,56542
X1,2020,38899,45988
X1,2020,43418,112881
X1,2011,69667,65442
i3,2012,59232,97777
Z4,2016,51750,108386
5 Series,2017,72792,131390
X1,2014,15434,41696
i3,2020,43927,81149
3 Series,2022,26202,138007
5 Series,2010,25554,110132
X1,2018,36995,82532
3 Series,2021,41887,111830
3 Series,2018,64915,38451
5 Series,2021,59144,51336
3 Series,2013,50291,10818
i3,2013,59948,134561
X1,2013,25784,40090
3 Series,2014,31310,87884
5 Series,2023,52348,54341
Z4,2020,56882,115350
5 Series,2017,66354,47242
X1,2018,39269,122063
Z4,2022,29581,22877
3 Series,2012,51523,24121
Z4,2017,53244,42461
5 Series,2016,32703,53434
i3,2021,78480,37854
5 Series,2016,38691,72600
5 Series,2018,16028,82669
X1,2017,44172,86058
5 Series,2019,77501,139084
i3,2022,69300,106877
i3,2010,73183,46369
5 Series,2010,61727,119410
3 Series,2021,67819,53195
5 Series,2010,67329,47950
3 Series,2012,63674,78418
i3,2011,73481,73304
5 Series,2012,67299,26539
X1,2019,59707,5851
X1,2022,16660,18174
X1,2013,69106,111323
Z4,2020,54554,67005
X1,2022,79815,14344
5 Series,2015,18223,105821
X1,2023,33934,90826
5 Series,2015,46555,141451
3 Series,2011,66462,58883
3 Series,2011,70556,136331
Z4,2011,16546,99233
Z4,2015,62808,9652
i3,2015,47531,145518
5 Series,2019,78078,134825
5 Series,2021,56514,23417
Z4,2014,64650,113618
5 Series,2023,66981,74430
X1,2019,46875,124767
X1,2019,68795,103018
Z4,2020,49957,6811
i3,2013,42334,33617
X1,2022,27342,84648
3 Series,2016,32067,129282
Z4,2012,34433,32636
X1,2022,71013,139517
5 Series,2021,37266,74543
X1,2023,73052,58776
Z4,2012,74014,76551
5 Series,2019,40529,117729
X1,2023,15346,63627
3 Series,2014,42560,133737
3 Series,2020,74583,112333
i3,2011,28278,72593
3 Series,2023,68245,93229
X1,2021,49096,140173
3 Series,2014,47199,54270
i3,2012,77345,63910
3 Series,2011,18795,113589
3 Series,2023,62506,108349
Z4,2021,69342,68726
Z4,2017,59038,18276
5 Series,2010,18187,66521
Z4,2015,19738,41836
i3,2010,60728,29451
5 Series,2018,74750,31941
5 Series,2010,64262,119656
X1,2022,52170,82062
i3,2012,60219,84503
5 Series,2021,50271,27390
X1,2014,42345,26379
X1,2020,63928,115207
3 Series,2012,27066,108280
Z4,2015,79925,51459
i3,2021,25146,109317
3 Series,2023,26061,84428
3 Series,2022,65594,131505
3 Series,2014,64182,49147
3 Series,2023,32212,22108
5 Series,2022,40977,77834
X1,2011,64183,9877
3 Series,2023,49653,62299
5 Series,2018,58062,123815
i3,2022,63971,8057
5 Series,2011,75882,89083
5 Series,2015,44807,10049
3 Series,2014,75473,145552
X1,2021,65666,65452
5 Series,2010,34609,136042
3 Series,2015,22822,128585
i3,2012,34074,25247
3 Series,2010,31653,9486
i3,2023,46128,41584
3 Series,2013,35751,48061
5 Series,2011,38715,83096
i3,2019,35681,103657
Z4,2012,53887,137808
5 Series,2013,73359,81385
Z4,2012,43995,54868
Z4,2014,21165,139924
Z4,2016,61692,139544
3 Series,2022,29755,89342
3 Series,2012,18612,8121
3 Series,2020,21817,80543
i3,2022,71621,137063
X1,2023,42551,96764
Z4,2014,67054,68002
Z4,2014,72542,67685
i3,2022,54610,34811
Z4,2015,20615,13030
Z4,2021,19325,94291
3 Series,2011,16942,142728
i3,2011,53756,104523
Z4,2015,65178,97052
5 Series,2011,48414,145946
3 Series,2022,61276,102764
i3,2018,44902,72717
i3,2016,39129,106894
X1,2016,69809,25581
3 Series,2013,50561,99516
3 Series,2023,41848,110857
Z4,2017,50103,33604
3 Series,2019,22773,134118
i3,2017,78792,32983
X1,2014,66800,45560
i3,2016,32714,81772
X1,2021,27208,130223
Z4,2014,77228,12848
5 Series,2022,69592,147934
Z4,2020,60997,72977
X1,2023,75408,20758
Z4,2020,18327,136273
5 Series,2018,38907,19043
5 Series,2016,64593,140300
X1,2021,51373,45062
5 Series,2013,38944,93606
i3,2018,71200,139445
5 Series,2019,39096,33289
Z4,2020,64875,94736
Z4,2016,18565,140223
i3,2022,66963,131211
i3,2022,71589,67708
5 Series,2023,64124,94811
3 Series,2016,25350,63443
Z4,2019,72850,30625
i3,2017,60629,143751
Z4,2014,25174,142512
X1,2022,73696,75460
3 Series,2019,69446,117055
i3,2013,40942,121954
3 Series,2011,78334,13560
5 Series,2011,17365,42453
5 Series,2022,57023,145896
i3,2023,15631,14963
Z4,2014,79595,114758
X1,2016,25249,112729
3 Series,2023,18226,55011
Z4,2021,63733,108849
Z4,2013,55825,140851
3 Series,2015,29229,23614
3 Series,2013,43483,69137
5 Series,2011,28106,106838
X1,2022,72053,111286
i3,2012,41960,28423
X1,2013,45720,48619
3 Series,2013,59956,29531
X1,2016,48078,127171
Z4,2022,24333,121714
5 Series,2021,24696,124121
X1,2022,63527,19350
3 Series,2015,57863,122867
3 Series,2010,16386,73630
5 Series,2011,20814,26565
X1,2014,38312,29546
5 Series,2021,16505,141364
3 Series,2013,15041,33563
5 Series,2015,65656,25996
3 Series,2019,79961,83675
i3,2012,57144,111536
3 Series,2018,51259,14388
i3,2021,54288,77367
i3,2016,73204,122263
5 Series,2011,44232,17061
3 Series,2022,30349,115625
3 Series,2010,22398,35866
3 Series,2023,38894,134798
3 Series,2015,34775,123575
3 Series,2015,67957,29352
3 Series,2017,68622,75866
i3,2022,56662,55477
Z4,2018,58665,103725
i3,2021,47750,67059
i3,2013,67430,76806
i3,2021,16970,28445
i3,2017,78863,60070
3 Series,2012,75126,120820
3 Series,2020,54305,102879
X1,2011,26072,144619
i3,2021,41452,26950
X1,2010,42296,66011
i3,2010,33126,104945
i3,2016,53415,16002
Z4,2020,55605,16421
5 Series,2010,77927,50635
i3,2013,69441,61594
3 Series,2020,77098,20530
i3,2019,63244,148606
5 Series,2016,66842,49629
3 Series,2012,32164,120160
5 Series,2019,54614,33048
Z4,2022,46094,60270
5 Series,2011,47115,34735
3 Series,2017,58344,58499
i3,2023,63930,116346
5 Series,2023,56681,99365
3 Series,2019,77684,108696
3 Series,2021,70142,33587
3 Series,2010,21468,104866
X1,2015,44379,137068
3 Series,2020,32948,138999
5 Series,2016,20895,51522
X1,2015,74337,133853
3 Series,2015,49521,144683
3 Series,2020,59366,56615
X1,2010,63785,26894
i3,2015,66177,116774
Z4,2011,32161,77108
i3,2012,36014,90628
Z4,2015,58111,84249
3 Series,2022,65041,31716
3 Series,2012,15476,113963
i3,2018,43036,12186
Z4,2021,27220,93809
5 Series,2015,17346,70946
3 Series,2023,31144,8615
X1,2016,66069,54935
Z4,2016,16686,34095
3 Series,2016,58265,60535
i3,2015,16058,73308
5 Series,2023,32350,91866
X1,2020,31740,106411
5 Series,2013,55053,143663
X1,2019,70646,119127
i3,2020,63711,48254
3 Series,2017,70469,54640
Z4,2019,59700,69354
Z4,2018,19569,115234
Z4,2019,71596,117358
3 Series,2021,45957,9560
Z4,2021,57920,143581
Z4,2015,44348,80328
5 Series,2020,27460,55473
5 Series,2019,18723,107754
i3,2023,59029,29333
5 Series,2012,33319,118934
3 Series,2010,30300,36679
i3,2023,78152,127516
3 Series,2017,52115,37686
X1,2021,21027,40697
Z4,2020,68844,122243
3 Series,2018,48866,43476
i3,2011,43796,76484
3 Series,2020,33731,143829
3 Series,2014,51183,123339
Z4,2013,58504,28032
Z4,2016,21735,87615
X1,2020,36283,17348
i3,2016,62333,118145
Z4,2018,19579,52739
3 Series,2013,30871,50112
5 Series,2020,31348,36812
5 Series,2021,26288,139067
5 Series,2011,75357,113742
i3,2012,50816,13308
3 Series,2016,18194,135509
i3,2023,38500,12986
Z4,2017,29277,118714
X1,2020,58313,112293
X1,2020,67331,69180
i3,2014,24832,85807
3 Series,2010,28526,75620
X1,2012,15060,12074
i3,2014,62955,81451
Z4,2013,64692,66083
Z4,2016,54711,59019
3 Series,2010,43111,91143
5 Series,2012,29005,133976
3 Series,2011,22134,139009
3 Series,2014,24287,95516
5 Series,2021,35067,139747
3 Series,2014,72575,69651
i3,2022,78405,21140
3 Series,2017,46971,26333
3 Series,2018,66508,32155
i3,2021,58123,96851
5 Series,2021,55507,88454
X1,2016,25300,23521
3 Series,2020,77632,25699
3 Series,2010,71418,5415
3 Series,2023,53131,47468
3 Series,2011,30207,61995
Z4,2019,52950,139271
5 Series,2011,29688,147824
3 Series,2018,58892,123193
Z4,2022,66457,126149
3 Series,2015,70733,132988
5 Series,2021,29793,77356
Z4,2018,16544,42964
Z4,2016,71385,95143
5 Series,2017,22152,118759
Z4,2020,45426,114118
3 Series,2020,64697,18832
Z4,2013,53107,111824
5 Series,2023,57560,87392
3 Series,2017,45688,115837
5 Series,2011,67041,59119
i3,2022,78933,85984
Z4,2010,21671,11880
Z4,2014,20228,34262
i3,2023,55948,77474
X1,2017,50584,86894
i3,2023,36058,61290
5 Series,2018,72097,55076
X1,2013,77058,97266
3 Series,2019,30629,12375
i3,2010,49011,79955
Z4,2015,69378,5922
X1,2023,25841,113026
3 Series,2018,66360,110947
i3,2014,62542,56105
X1,2019,47186,121947
5 Series,2021,25173,104428
i3,2017,21891,75573
5 Series,2021,56675,136335
X1,2023,58437,120461
i3,2012,55077,65415
X1,2015,29512,16878
5 Series,2015,63237,140718
Z4,2021,33285,139755
Z4,2013,74591,127353
i3,2016,66268,56089
i3,2021,60340,149844
X1,2021,17015,56412
i3,2018,28543,62558
3 Series,2023,56693,132289
X1,2010,44315,38862
i3,2020,55054,40401
5 Series,2022,62683,50008
X1,2019,55192,25816
3 Series,2021,44741,81762
3 Series,2021,58241,60969
3 Series,2014,33620,131014
i3,2015,57605,27235
5 Series,2023,17203,64535
Z4,2021,17753,19492
3 Series,2016,71375,38155
Z4,2022,75850,34255
X1,2015,74130,93750
3 Series,2021,28146,65249
5 Series,2020,70833,36350
i3,2022,58299,141714
i3,2021,55530,66469
i3,2013,21150,46885
Z4,2010,25850,145449
i3,2010,57707,104645
5 Series,2019,22081,80746
3 Series,2019,46574,33390
i3,2022,54987,102887
X1,2022,47428,68565
X1,2020,45237,67365
i3,2013,44648,133379
Z4,2015,34764,67426
i3,2015,54545,43635
X1,2016,29079,62468
i3,2023,58202,36045
i3,2019,48496,23995
Z4,2016,41540,147069
i3,2022,17622,104386
i3,2014,57697,98693
X1,2015,27490,20484
3 Series,2021,24999,95100
X1,2016,65296,134238
5 Series,2016,71104,149153
X1,2013,36784,74665
5 Series,2021,23401,44546
X1,2012,68765,43875
Z4,2010,38813,64275
X1,2021,35182,95246
3 Series,2019,73669,148256
Z4,2011,54856,32776
5 Series,2022,51455,66362
3 Series,2021,47019,20805
X1,2010,29978,26174
i3,2016,33585,46722
Z4,2013,69362,135689
Z4,2023,63205,68881
5 Series,2016,48995,86990
i3,2022,73290,12084
3 Series,2010,63411,34625
Z4,2012,16460,115260
X1,2020,15714,34317
3 Series,2019,70770,69106
3 Series,2020,40149,64076
Z4,2015,23391,124086
5 Series,2015,63996,123455
5 Series,2020,65548,5333
X1,2011,42517,147913
i3,2016,25642,116210
Z4,2022,19356,43090
Z4,2023,18371,121397
3 Series,2023,63701,148942
X1,2023,67963,23024
i3,2016,70497,24594
3 Series,2017,40142,144800
5 Series,2011,54384,44020
i3,2021,35591,129432
3 Series,2020,55696,90562
Z4,2015,36636,149952
X1,2016,36794,51768
X1,2010,67311,115713
Z4,2012,30193,94623
5 Series,2022,40476,17108
3 Series,2016,69434,56606
X1,2023,66623,7277
Z4,2017,69762,91477
3 Series,2020,62328,66487
5 Series,2010,44670,44486
3 Series,2022,38640,101303
X1,2018,25762,124399
3 Series,2019,37531,18545
Z4,2021,71579,26754
i3,2021,71271,68996
5 Series,2011,77319,61228
Z4,2013,41125,85539
X1,2015,75607,10437
X1,2018,74654,142095
i3,2015,56617,11444
5 Series,2019,19657,103172
Z4,2012,62430,60460
5 Series,2020,31686,88830
Z4,2022,27707,61439
5 Series,2016,67644,60679
X1,2016,44922,64819
X1,2015,42536,46494
Z4,2013,16783,142886
5 Series,2016,63044,97425
i3,2014,19170,10501
i3,2012,48907,122124
Z4,2020,65094,117955
Z4,2021,60965,59153
i3,2011,58729,126503
Z4,2012,59858,145250
i3,2015,37018,20971
Z4,2012,39725,55805
i3,2019,31170,52261
Z4,2015,30641,16817
X1,2021,34358,110174
i3,2018,30674,89411
X1,2023,58921,116335
X1,2014,50719,70070
i3,2012,26313,121875
X1,2023,35806,132705
5 Series,2023,73645,116970
i3,2012,55378,109390
Z4,2012,33611,59936
3 Series,2011,59312,49441
5 Series,2011,68502,13668
5 Series,2020,46890,27216
5 Series,2013,52671,145042
5 Series,2015,79196,9655
5 Series,2010,22407,145763
X1,2020,50288,23918
i3,2022,34090,8339
3 Series,2018,32150,120867
Z4,2014,64797,64795
5 Series,2021,69041,71406
X1,2010,34883,104757
i3,2013,63589,98381
i3,2020,71311,13968
5 Series,2022,72825,50381
i3,2014,61183,21213
5 Series,2016,41923,86111
3 Series,2022,21491,138282
X1,2018,72934,72500
3 Series,2013,24831,86307
Z4,2014,22317,36429
3 Series,2020,47971,96371
3 Series,2018,75414,99010
i3,2016,46367,47860
X1,2012,31790,60419
X1,2021,77101,141074
X1,2020,75787,125898
5 Series,2013,32493,22585
5 Series,2018,30119,87446
Z4,2010,47068,111930
i3,2017,72069,117983
X1,2016,26097,105394
3 Series,2021,21170,58755
X1,2012,39629,81929
Z4,2022,70159,62529
3 Series,2014,46055,24427
X1,2011,67052,66489
X1,2021,28004,29569
X1,2023,65407,8690
Z4,2012,36300,98355
5 Series,2022,43650,140683
5 Series,2016,47680,21166
3 Series,2014,26713,103585
i3,2020,20642,47155
i3,2011,66412,133129
5 Series,2020,25409,140445
3 Series,2016,48309,119333
5 Series,2012,41729,144676
5 Series,2013,72108,144611
5 Series,2022,34713,20631
i3,2013,47588,83948
Z4,2013,59323,130015
5 Series,2023,65796,135723
5 Series,2017,75892,29738
Z4,2014,75187,134879
3 Series,2013,47385,116132
X1,2015,38065,118592
3 Series,2020,31497,64661
X1,2017,56582,104151
X1,2013,79317,41644
Z4,2020,26077,101618
5 Series,2017,56641,84581
3 Series,2023,26991,48704
Z4,2012,30248,80634
3 Series,2020,19109,5607
X1,2023,17941,92140
X1,2010,40606,28877
Z4,2019,42402,76143
X1,2021,79763,98966
X1,2015,51743,83775
X1,2023,49739,74468
i3,2013,34678,46295
5 Series,2015,31936,15461
5 Series,2017,32626,114711
Z4,2016,70759,45455
3 Series,2013,18418,128438
3 Series,2019,68950,31584
Z4,2018,58209,49155
X1,2010,56000,142528
Z4,2020,37819,8530
Z4,2015,35979,95859
5 Series,2018,23418,8795
5 Series,2012,23856,123368
i3,2021,59925,124050
i3,2017,55304,31596
X1,2023,79837,100170
i3,2023,39311,27282
X1,2018,40115,127284
X1,2022,60004,101457
i3,2018,65654,71157
5 Series,2018,39214,131367
3 Series,2016,51153,102183
5 Series,2022,25872,119806
5 Series,2015,72501,97595
X1,2016,60980,58021
Z4,2017,42460,47079
Z4,2016,20374,64050
5 Series,2014,51847,91304
3 Series,2015,40647,17884
X1,2022,67853,104801
i3,2016,21288,101190
X1,2013,71936,19587
5 Series,2020,41769,21987
5 Series,2020,51961,126810
